e_true,Time[s],Sigma_true
0.0075938519506710215,51.07009536000035,319.6610854767036
0.007668637978262972,51.3200947200003,319.3498469937033
0.007742709373067069,51.570094080000246,319.23048314080125
0.007816780767871165,51.8200934400002,319.010553143359
0.007891800464863432,52.070092800000154,319.0083536340669
0.007966820161855698,52.3200921600001,319.08929373093156
0.008041210586207631,52.57009152000005,319.0610242316152
0.008115601010559562,52.82009088,318.85812995197284
0.008185792488012855,53.0700902399999,318.27100268081574
0.008255983965466148,53.3200895999998,314.7081495270893
0.008334276938028599,53.57008896000025,317.6661806219016
0.00841256991059105,53.8200883200007,318.37800399222897
0.008487124327578057,54.0700876800006,318.6988653493458
0.008561678744565062,54.3200870400005,319.0569642265645
0.008635943226337026,54.57008640000045,318.92368725570674
0.008710207708108987,54.8200857600004,318.9094668924493
0.008784822558013914,55.07008512000035,319.2289506078139
0.00885943740791884,55.3200844800003,319.5830000713982
0.008933543182009687,55.57008384000025,319.53856231334004
0.009007648956100534,55.8200832000002,318.8640516988805
0.009081889094892649,56.070082560000145,317.0241071951016
0.009156129233684761,56.3200819200001,317.1905754751171
0.009230274846814046,56.57008128000005,318.6117405177547
0.009304420459943332,56.82008064,319.083958115937
0.009376503761970557,57.07007999999995,319.10718656555605
0.009448587063997782,57.3200793599999,318.05415890900383
0.009525210769921041,57.570078720000296,319.1814781683709
0.0096018344758443,57.8200780800007,319.4182845230407
0.009676372686619458,58.070077440000645,319.56939666891645
0.009750910897394618,58.3200768000006,319.7314044039256
0.009825596146293723,58.57007616000055,319.8975964134191
0.009900281395192828,58.8200755200005,320.1031839159099
0.00997229825010413,59.07007488000045,319.8377278431159
0.010044315105015428,59.3200742400004,319.29348259045554
0.010120135861319702,59.570073600000356,320.34937166223426
0.010195956617623977,59.8200729600003,320.78715361949827
0.010270538125127439,60.07007232000025,320.90557154547685
0.010345119632630902,60.3200716800002,321.25279218061485
0.010419518138535868,60.570071040000144,321.4562515499327
0.010493916644440833,60.8200704000001,321.65715535929695
0.010569182696252646,61.07006976000005,321.2143256236543
0.010644448748064458,61.32006912,320.38011522275133
0.010716826171442753,61.57006847999995,320.20320351237024
0.010789203594821047,61.8200678399999,320.51460795651826
0.010863773115173694,62.070067200000295,321.52546555048036
0.010938342635526342,62.3200665600007,321.92350093280373
0.011012495772559312,62.570065920000644,322.29880271018624
0.011086648909592284,62.8200652800006,322.540493251963
0.011160681922110994,63.07006464000055,322.83788189310263
0.011234714934629705,63.3200640000005,323.2038627495303
0.011308880168525014,63.57006336000045,323.42964730184775
0.011383045402420322,63.8200627200004,323.9079306711663
0.01145725901857242,64.0700620800003,323.69373639475236
0.011531472634724519,64.3200614400002,324.17950314753523
0.011605290004393304,64.57006080000015,324.0818138017358
0.01167910737406209,64.8200601600001,323.60197934677325
0.011753833759258335,65.07005952000006,322.96140308092595
0.011828560144454582,65.32005888,322.36599612909146
0.011901661270660148,65.57005823999995,321.41170959215236
0.011974762396865712,65.8200575999999,322.01206916560824
0.012049667735389024,66.0700569600003,322.69370333360774
0.012124573073912336,66.3200563200007,322.90289423352135
0.012198363238012086,66.57005568000065,322.9688076736387
0.012272153402111838,66.8200550400006,323.0041652966241
0.012345997065752054,67.07005440000054,323.2625714840454
0.01241984072939227,67.3200537600005,323.24741009681264
0.012494680549952371,67.57005312000045,323.22881208221804
0.012569520370512472,67.8200524800004,323.74727376491046
0.0126463986678079,68.07005184000035,322.7482640347729
0.01272327696510333,68.3200512000003,321.06873097658996
0.012794664208770904,68.57005056000025,321.41180088860045
0.012866051452438479,68.8200499200002,322.29106788932
0.012939403586587225,69.07004928000015,321.9032060138257
0.01301275572073597,69.3200486400001,321.81909163743677
0.013087099424385901,69.57004800000004,322.05476460294983
0.013161443128035832,69.82004736,322.03902207054404
0.013235127418297297,70.07004671999995,322.6940750925363
0.013308811708558762,70.3200460799999,322.89601120173006
0.013383262968321631,70.5700454400003,322.8750472857675
0.013457714228084498,70.8200448000007,322.80901913489475
0.013531928394344542,71.07004416000065,322.33343285982596
0.013606142560604585,71.3200435200006,322.32289000055613
0.013679879982421303,71.57004288000056,320.83216597441367
0.013753617404238022,71.8200422400005,321.3757840258193
0.013826908141049147,72.07004160000045,321.68119599662003
0.01390019887786027,72.3200409600004,322.0373812656527
0.013974451385784261,72.57004032000034,321.90308333571005
0.014048703893708252,72.8200396800003,321.95080261170096
0.014122766328570725,73.07003904000025,322.1157648259855
0.014196828763433197,73.3200384000002,322.39080386522335
0.014271295650586567,73.57003776000015,322.35999765034285
0.014345762537739937,73.8200371200001,322.5447730019821
0.0144182622430301,74.07003648,322.2483863602557
0.014490761948320262,74.3200358399999,321.90837744728066
0.014568795947759419,74.57003519999985,321.84879084276895
0.014646829947198575,74.8200345599998,319.65037638842546
0.014718051568318697,75.0700339200002,319.69718631862577
0.01478927318943882,75.3200332800006,320.70931025818044
0.014862698178235316,75.57003264000055,320.59031028879485
0.014936123167031815,75.8200320000005,320.3726549823267
0.015009846073526524,76.07003136000046,320.3631729493699
0.015083568980021233,76.3200307200004,320.5001580506282
0.015157581415660037,76.57003008000035,320.63906071503817
0.01523159385129884,76.8200294400003,320.7026894246787
0.015305065243716099,77.07002880000024,320.87427736940487
0.015378536636133356,77.3200281600002,321.1520539772822
0.015452671668725135,77.57002752000015,321.0445000922013
0.015526806701316913,77.8200268800001,321.03982988408353
0.015600736832286445,78.07002624000005,321.4725281508921
0.015674666963255975,78.3200256,321.6054849196737
0.01574830657011598,78.57002495999996,321.6720796855399
0.015821946176975986,78.8200243199999,321.85415769631925
0.01589563543334826,79.0700236800003,321.89654465869035
0.015969324689720534,79.3200230400007,322.03647204909527
0.016043530036207593,79.57002240000065,322.2242493785747
0.01611773538269465,79.8200217600006,322.4234161174701
0.016191537543060706,80.07002112000055,322.5306507167559
0.01626533970342676,80.3200204800005,322.692252055751
0.016339150211276136,80.57001984000044,322.9455089664633
0.01641296071912551,80.8200192000004,323.0853002109571
0.016486752088363674,81.07001856000035,323.391894988529
0.01656054345760184,81.3200179200003,323.549832384761
0.01663451352755981,81.57001728000026,323.7814318643125
0.016708483597517778,81.8200166400002,323.9181163306655
0.016782334666803168,82.07001600000015,324.4040294378244
0.016856185736088557,82.3200153600001,324.6447195389143
0.016929643169563753,82.57001472000005,324.8365518884678
0.01700310060303895,82.82001408,325.2152197591203
0.017076794427425802,83.07001343999995,325.5221009033042
0.01715048825181266,83.3200127999999,325.8390238881498
0.01722437991627654,83.5700121600003,326.31172058883084
0.017298271580740418,83.8200115200007,326.79152320483735
0.017371621501531834,84.07001088000065,326.98408504875124
0.017444971422323246,84.3200102400006,327.35598484997246
0.017518834926176608,84.57000960000055,327.34442804011985
0.01759269843002997,84.8200089600005,327.96447015042617
0.017666624219553437,85.0700083200004,327.9487950236591
0.0177405500090769,85.3200076800003,328.08295089333154
0.017813851031716232,85.57000704000025,328.4476513074525
0.017887152054355565,85.8200064000002,328.843598121111
0.01796103412873245,86.07000576000016,329.0947112239712
0.018034916203109333,86.3200051200001,328.7151873159675
0.01810850751214573,86.57000448000005,328.27828659074225
0.018182098821182133,86.82000384,328.3134122175497
0.01825566284111361,87.07000319999995,328.6261735242964
0.01832922686104509,87.3200025599999,329.24060404743113
0.018403059826740908,87.5700019200003,329.5743353981742
0.018476892792436726,87.8200012800007,329.6205485749893
0.018550584135427498,88.0700620800003,330.0715371614167
0.018624275478418273,88.3201228799999,330.45252314663884
0.018697075776333776,88.5701222400003,330.80251027796453
0.01876987607424928,88.8201216000007,331.2881984437863
0.018844026527124316,89.07012096000065,331.5246820430668
0.018918176979999347,89.3201203200006,331.697061443369
0.018992503753312292,89.57011968000054,331.5566162929793
0.019066830526625236,89.8201190400005,330.85328772147017
0.019139907412730348,90.07011840000045,330.41599346289223
0.01921298429883546,90.3201177600004,330.7131175340138
0.01928617108358767,90.57011712000035,330.8372668951672
0.019359357868339876,90.8201164800003,331.2772597109342
0.01943267185523617,91.0701158400002,331.2042873856156
0.01950598584213246,91.3201152000001,330.4982217879381
0.01958009452101854,91.57011456000005,330.0100017554298
0.019654203199904616,91.82011392,330.0409478605259
0.019727904627353365,92.07011327999996,328.6047307480967
0.019801606054802114,92.3201126399999,327.50578634058104
0.019875166984297834,92.57011199999985,328.2511719805716
0.019948727913793554,92.8201113599998,328.59222648601235
0.019974629747845744,93.0701107200002,327.59987925037535
0.020000531581897935,93.3201100800006,323.19036891072
0.01999974650390815,93.57010944000055,320.2823387505705
0.019998961425918366,93.8201088000005,318.9938759318758
0.01999913852501443,94.07010816000044,318.1092591465133
0.019999315624110496,94.3201075200004,316.99666269799616
0.01999944616618754,94.57010688000035,316.3120078800139
0.019999576708264584,94.8201062400003,315.5140113708472
0.019999702685901025,95.07010560000025,315.12570267136925
0.019999828663537462,95.3201049600002,314.43222862446765
0.019999751981501668,95.3650790400002,314.3219288911893
0.019999675299465877,95.4100531200002,314.28732922262606
0.022522546388123087,95.7350707200003,353.61340467550156
0.025045417476780293,96.0600883200004,365.04240457635865
0.027573431440946386,96.38504448000046,373.22292233519477
0.03010144540511248,96.7100006400005,380.79991624644015
0.032616667301600066,97.0350182400002,388.4405215844015
0.03513188919808766,97.3600358399999,395.7846020746873
0.037636584848786334,97.68505344000005,402.2761370664142
0.04014128049948501,98.0100710400002,408.5772258720558
0.0426272475501986,98.33508864000035,414.66852714782885
0.04511321460091219,98.6601062400005,420.56269279115634
0.04759817714341706,98.98506240000054,426.0616976014288
0.05008313968592194,99.3100185600006,431.47767271394446
0.0525495759663028,99.63503616000025,436.5037977794668
0.05501601224668366,99.9600537599999,441.6561527054065
0.05746953989051206,100.28507135999995,446.1499005711727
0.05992306753434046,100.61008896,450.6608166049336
0.06236667259882365,100.93504512,455.09514603419944
0.06481027766330684,101.26000128,459.1792692167216
0.0672408378660497,101.58501888000049,463.3620612890273
0.06967139806879255,101.910036480001,467.4451017123445
0.07209134123667346,102.2350540800005,470.9882000835947
0.07451128440455437,102.56007168,474.8067730997256
0.07691383177749711,102.88508927999999,478.25374325739557
0.07931637915043985,103.21010688,481.3541389163323
0.08171458134541021,103.53506304,484.91730950516484
0.08411278354038058,103.8600192,487.9625488010308
0.0865007376485189,104.18503680000049,491.2147687709656
0.08888869175665721,104.510054400001,494.31811279665254
0.09126082774695252,104.83507200000051,497.11174483035916
0.0936329637372478,105.1600896,499.8510291374704
0.09599278459778113,105.48504576,502.5707719983649
0.09835260545831445,105.81000192,505.25804014929446
0.10070503094118904,106.13501952,507.8152969746084
0.10305745642406365,106.46003712,510.4730081433068
0.10539796949900326,106.78505472000049,512.8960700216116
0.10773848257394286,107.110072320001,515.3634059268891
0.1100655537776242,107.43508992000051,517.6466665155081
0.11239262498130552,107.76010752,519.5643353027115
0.11471316087989747,108.08506368,522.0393070154097
0.11703369677848943,108.41001984,524.2488783106941
0.11933895727978572,108.73503744,526.1970812527439
0.121644217781082,109.06005504,528.3148377498012
0.12338302736985834,109.3100544,529.876496686235
0.12512183695863469,109.56005376,526.5560198224958
